OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Median_Housing_Value,houses,lessthan10k,a10kto14999,a15kto19999,a20kto24999,a25kto29999,a30kto34999,a35kto39999,a40kto49999,a50kto59999,a60kto69999,a70kto79999,a80kto89999,a90kto99999,a100kto124999,a125kto149999,a150kto174999,a175kto199999,a200kto249999,a250kto299999,a300kto399999,a400kto499999,a500kto749999,a750kto999999,a1Mto1499999,a1500000to1999999,a2MorMore,Units_with_cash_rent,MedianGrossRent,GlobalID,Shape__Area,Shape__Length,High_Affordability,Moderate_Affordability,Low_Affordability,Affordability_Index,Affordability_Index_Category,Housing_Value_Range,Rent_Level,Total_Units,pct_high_affordbility,pct_moderate_affordbility,pct_low_affordbility,Weighted_Housing_Value,Affordable_per_House,Neighborhood,Log_Housing_Value,Log_MedianRent,Affordability_Score
3206,37,119,5618,1,371190056181,Block Group 1,"Block Group 1, Census Tract 56.18, Mecklenburg County, North Carolina",286700.0,629.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,14,105,163,202,54,7,8,0,0,0,18,,a0f7f411-7801-495a-8e55-c97bcd6e0608,59761966.8395386,30890.0816061356,3,557,69,0.0047694753577106515,Low,150k-300k,,629,0.0047694753577106515,0.8855325914149443,0.10969793322734499,180334300.0,0.0047694753577106515,Block Group 1,12.566195139831894,,-0.10492845786963434
3207,37,119,1702,2,371190017022,Block Group 2,"Block Group 2, Census Tract 17.02, Mecklenburg County, North Carolina",171200.0,153.0,0,0,0,0,0,0,0,0,0,0,9,10,0,0,10,56,0,36,0,10,22,0,0,0,0,0,213,1032.0,a1db962c-c7a0-4cc9-84b1-ca017e0de806,4553616.2387085,8622.8329711978,29,102,22,0.1895424836601307,Low,150k-300k,Moderate,153,0.1895424836601307,0.6666666666666666,0.1437908496732026,26193600.0,0.1895424836601307,Block Group 2,12.050593583794214,6.940222469119639,0.04575163398692811
3208,37,119,1919,1,371190019191,Block Group 1,"Block Group 1, Census Tract 19.19, Mecklenburg County, North Carolina",74400.0,119.0,0,0,0,18,0,0,0,15,16,0,24,10,0,0,12,0,18,6,0,0,0,0,0,0,0,0,426,799.0,ea34d957-27a4-4e58-8f77-5dd58d1eea83,7302320.41204834,13099.6634580413,95,24,0,0.7983193277310925,High,<150k,Low,119,0.7983193277310925,0.20168067226890757,0.0,8853600.0,0.7983193277310925,Block Group 1,11.217224661591072,6.684611727667927,0.7983193277310925
3209,37,119,1609,1,371190016091,Block Group 1,"Block Group 1, Census Tract 16.09, Mecklenburg County, North Carolina",154500.0,70.0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,23,33,0,8,0,0,0,0,0,0,0,0,256,831.0,bb58fe5a-c410-4823-a332-c0aecf2fb076,8008858.59277344,12012.4125775606,29,41,0,0.4142857142857143,Moderate,150k-300k,Moderate,70,0.4142857142857143,0.5857142857142857,0.0,10815000.0,0.4142857142857143,Block Group 1,11.947955847790901,6.723832440821209,0.4142857142857143
3210,37,119,6109,1,371190061091,Block Group 1,"Block Group 1, Census Tract 61.09, Mecklenburg County, North Carolina",143700.0,713.0,8,0,0,11,0,0,0,23,5,27,58,16,49,90,93,41,56,9,110,91,0,17,9,0,0,0,509,946.0,b2f19615-32ce-43ee-a5ee-8dd3df244cc8,61570073.49823,32146.339093502,380,307,26,0.5329593267882188,Moderate,<150k,Moderate,713,0.5329593267882188,0.4305750350631136,0.0364656381486676,102458100.0,0.5329593267882188,Block Group 1,11.875490030985144,6.853299093186078,0.4964936886395512
3211,37,119,5306,2,371190053062,Block Group 2,"Block Group 2, Census Tract 53.06, Mecklenburg County, North Carolina",68300.0,292.0,14,58,0,0,0,12,0,0,29,40,27,22,5,43,12,17,13,0,0,0,0,0,0,0,0,0,331,761.0,8ab15fce-6ecf-4e10-9b23-f62db8f25b4b,29327929.0296021,26446.0607797296,262,30,0,0.8972602739726028,High,<150k,Low,292,0.8972602739726028,0.10273972602739725,0.0,19943600.0,0.8972602739726028,Block Group 2,11.131679686740132,6.635946555686647,0.8972602739726028
3212,37,119,3015,2,371190030152,Block Group 2,"Block Group 2, Census Tract 30.15, Mecklenburg County, North Carolina",352400.0,659.0,0,0,8,10,0,0,0,0,0,0,0,0,0,0,8,10,19,144,64,127,224,37,0,8,0,0,130,1600.0,4b5d1452-6d39-4ac8-a8eb-e6633267539f,22758901.2125244,23441.648171242,26,364,269,0.03945371775417299,Low,300k-500k,High,659,0.03945371775417299,0.5523520485584219,0.40819423368740515,232231600.0,0.03945371775417299,Block Group 2,12.772525010724586,7.3783837129967145,-0.36874051593323215
3213,37,119,5845,1,371190058451,Block Group 1,"Block Group 1, Census Tract 58.45, Mecklenburg County, North Carolina",288500.0,469.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,41,101,111,150,59,0,0,0,0,0,32,,6fa1ba34-dc33-4cc7-b61b-b9bb73b89cad,10716376.6536865,19145.7055059459,0,410,59,0.0,,150k-300k,,469,0.0,0.8742004264392325,0.1257995735607676,135306500.0,0.0,Block Group 1,12.57245383112879,,-0.1257995735607676
3214,37,119,6304,2,371190063042,Block Group 2,"Block Group 2, Census Tract 63.04, Mecklenburg County, North Carolina",362300.0,1155.0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,18,28,49,54,121,468,319,70,12,0,0,0,68,2289.0,78277706-263d-4cd0-b470-d97fa4c10bbf,51620103.7279663,31012.4324561304,34,720,401,0.02943722943722944,Low,300k-500k,High,1155,0.02943722943722944,0.6233766233766234,0.3471861471861472,418456500.0,0.02943722943722944,Block Group 2,12.800230637022887,7.736307096548285,-0.3177489177489178
3215,37,119,3102,3,371190031023,Block Group 3,"Block Group 3, Census Tract 31.02, Mecklenburg County, North Carolina",,27.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,15,0,0,0,0,0,0,674,870.0,85e8f6b7-df2d-4bf1-aa4d-b67699ece2c8,6612752.67474365,12599.6243629184,0,27,0,0.0,,,Moderate,27,0.0,1.0,0.0,,0.0,Block Group 3,,6.769641976852503,0.0
3216,37,119,6210,2,371190062102,Block Group 2,"Block Group 2, Census Tract 62.10, Mecklenburg County, North Carolina",349400.0,569.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,64,111,159,158,46,0,0,0,0,56,1233.0,328fae77-9d8a-40a8-aeed-42ff8bd04b24,31750540.5882568,26048.4108877388,0,365,204,0.0,,300k-500k,Moderate,569,0.0,0.6414762741652021,0.3585237258347979,198808600.0,0.0,Block Group 2,12.763975538727225,7.1180162044653335,-0.3585237258347979
3217,37,119,5307,1,371190053071,Block Group 1,"Block Group 1, Census Tract 53.07, Mecklenburg County, North Carolina",126300.0,107.0,0,0,0,0,0,0,0,0,0,0,0,0,35,17,28,27,0,0,0,0,0,0,0,0,0,0,1051,910.0,6fb3c155-2e3f-4dd8-9d63-c3713ae2ae28,6475322.70593262,13593.7645433567,80,27,0,0.7476635514018691,High,<150k,Moderate,107,0.7476635514018691,0.2523364485981308,0.0,13514100.0,0.7476635514018691,Block Group 1,11.746423225963612,6.814542897259958,0.7476635514018691
3218,37,119,1912,3,371190019123,Block Group 3,"Block Group 3, Census Tract 19.12, Mecklenburg County, North Carolina",131400.0,93.0,0,0,0,0,0,0,0,0,17,0,0,0,10,11,33,13,9,0,0,0,0,0,0,0,0,0,68,1080.0,72cef719-3055-4800-bb6b-9200387f4488,6710923.05206299,10853.0928002823,71,22,0,0.7634408602150538,High,<150k,Moderate,93,0.7634408602150538,0.23655913978494625,0.0,12220200.0,0.7634408602150538,Block Group 3,11.786008995353765,6.985641817639208,0.7634408602150538
3219,37,119,5711,2,371190057112,Block Group 2,"Block Group 2, Census Tract 57.11, Mecklenburg County, North Carolina",275700.0,695.0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,13,49,183,178,167,77,17,0,0,0,0,266,,8ff62d4b-fdd1-4c6f-8f15-46f5717d6713,60923696.1077881,38957.7611676484,11,590,94,0.015827338129496403,Low,150k-300k,,695,0.015827338129496403,0.8489208633093526,0.13525179856115108,191611500.0,0.015827338129496403,Block Group 2,12.52707222413625,,-0.11942446043165467
3220,37,119,1914,2,371190019142,Block Group 2,"Block Group 2, Census Tract 19.14, Mecklenburg County, North Carolina",204600.0,470.0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,41,119,47,195,39,14,5,0,0,0,0,0,114,1372.0,966a1a73-d6f8-4bcf-8793-f1e2b01b1be3,17282979.8256226,19813.7659883349,51,414,5,0.10851063829787234,Low,150k-300k,Moderate,470,0.10851063829787234,0.8808510638297873,0.010638297872340425,96162000.0,0.10851063829787234,Block Group 2,12.22881702007325,7.224753405767971,0.09787234042553192
3221,37,119,3103,3,371190031033,Block Group 3,"Block Group 3, Census Tract 31.03, Mecklenburg County, North Carolina",281700.0,220.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,0,0,63,22,43,0,22,0,0,0,64,1295.0,d3d7e7af-d9f0-4160-824c-a067c253e189,8215990.050354,12336.2509104137,0,155,65,0.0,,150k-300k,Moderate,220,0.0,0.7045454545454546,0.29545454545454547,61974000.0,0.0,Block Group 3,12.548601503733918,7.16703787691222,-0.29545454545454547
3222,37,119,5714,2,371190057142,Block Group 2,"Block Group 2, Census Tract 57.14, Mecklenburg County, North Carolina",327600.0,476.0,0,0,0,0,0,0,0,0,0,0,0,0,18,28,0,47,6,6,79,196,36,53,0,7,0,0,126,1083.0,d7fe06ab-cb42-45be-bc02-0b17f6b7931e,98656204.1257324,53046.9423214266,46,334,96,0.09663865546218488,Low,300k-500k,Moderate,476,0.09663865546218488,0.7016806722689075,0.20168067226890757,155937600.0,0.09663865546218488,Block Group 2,12.699551683459445,6.988413181999592,-0.10504201680672269
3223,37,119,3902,4,371190039024,Block Group 4,"Block Group 4, Census Tract 39.02, Mecklenburg County, North Carolina",113200.0,208.0,0,0,0,0,0,0,0,0,0,0,0,30,65,17,51,45,0,0,0,0,0,0,0,0,0,0,315,758.0,e8580e53-e823-4e23-bae4-35a8ce600104,21357824.2020264,20935.7735386996,163,45,0,0.7836538461538461,High,<150k,Low,208,0.7836538461538461,0.21634615384615385,0.0,23545600.0,0.7836538461538461,Block Group 4,11.636920278634463,6.63200177739563,0.7836538461538461
3224,37,119,5516,1,371190055161,Block Group 1,"Block Group 1, Census Tract 55.16, Mecklenburg County, North Carolina",279100.0,501.0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,30,119,123,130,69,0,0,0,0,0,135,1738.0,b40010e0-8e57-49c2-9564-ee0c82050cbd,13187600.9967651,18648.2239793563,5,427,69,0.00998003992015968,Low,150k-300k,High,501,0.00998003992015968,0.8522954091816367,0.1377245508982036,139829100.0,0.00998003992015968,Block Group 1,12.539329002463175,7.461065514354283,-0.1277445109780439
3225,37,119,2702,2,371190027022,Block Group 2,"Block Group 2, Census Tract 27.02, Mecklenburg County, North Carolina",817900.0,713.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,26,20,0,10,30,166,230,116,73,0,270,1676.0,5ed27721-923e-4094-8dda-5b59603fafb1,11769983.265564,14972.9160258914,0,98,615,0.0,,>500k,High,713,0.0,0.13744740532959326,0.8625525946704067,583162700.0,0.0,Block Group 2,13.614496581365673,7.424761761823209,-0.8625525946704067
3226,37,119,6008,1,371190060081,Block Group 1,"Block Group 1, Census Tract 60.08, Mecklenburg County, North Carolina",184300.0,561.0,0,0,1,0,15,0,0,0,0,15,0,0,15,24,137,50,63,104,59,49,10,0,0,0,0,19,161,626.0,946f1b4b-d729-4eaf-86a9-db5106fb5114,26275044.5452271,34405.0334569464,207,325,29,0.3689839572192513,Moderate,150k-300k,Low,561,0.3689839572192513,0.5793226381461676,0.05169340463458111,103392300.0,0.3689839572192513,Block Group 1,12.124325569579169,6.440946540632921,0.3172905525846702
3227,37,119,6212,2,371190062122,Block Group 2,"Block Group 2, Census Tract 62.12, Mecklenburg County, North Carolina",187500.0,113.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,40,11,51,0,0,0,0,0,0,0,0,442,1170.0,2f02bff8-c741-4342-a4ad-92670febc77f,9225435.42541504,14561.0235430151,11,102,0,0.09734513274336283,Low,150k-300k,Moderate,113,0.09734513274336283,0.9026548672566371,0.0,21187500.0,0.09734513274336283,Block Group 2,12.141539457711714,7.065613363597717,0.09734513274336283
3228,37,119,5823,4,371190058234,Block Group 4,"Block Group 4, Census Tract 58.23, Mecklenburg County, North Carolina",296700.0,1227.0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,26,168,432,346,173,66,0,0,0,0,62,1516.0,22102117-35c9-4941-9128-24858df76170,37617459.1430054,28545.4885944565,16,972,239,0.013039934800325998,Low,150k-300k,High,1227,0.013039934800325998,0.7921760391198044,0.1947840260798696,364050900.0,0.013039934800325998,Block Group 4,12.600480176681053,7.324489979348532,-0.1817440912795436
