OBJECTID,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,geoname,Median_Housing_Value,houses,lessthan10k,a10kto14999,a15kto19999,a20kto24999,a25kto29999,a30kto34999,a35kto39999,a40kto49999,a50kto59999,a60kto69999,a70kto79999,a80kto89999,a90kto99999,a100kto124999,a125kto149999,a150kto174999,a175kto199999,a200kto249999,a250kto299999,a300kto399999,a400kto499999,a500kto749999,a750kto999999,a1Mto1499999,a1500000to1999999,a2MorMore,Units_with_cash_rent,MedianGrossRent,GlobalID,Shape__Area,Shape__Length
2949,37,119,005906,4,371190059064,Block Group 4,"Block Group 4, Census Tract 59.06, Mecklenburg County, North Carolina",232100,77,0,0,0,0,0,0,0,0,0,7,9,0,8,0,10,0,0,7,16,10,0,10,0,0,0,0,59,969,374c8a75-a5ad-45b9-8713-54b6f7f803a5,108967041.944458,57753.6927546396
2950,37,119,001508,3,371190015083,Block Group 3,"Block Group 3, Census Tract 15.08, Mecklenburg County, North Carolina",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334,834,f40db464-9edf-426a-b175-a0bd09db391f,5694228.63287354,12337.822116457
2951,37,119,003016,2,371190030162,Block Group 2,"Block Group 2, Census Tract 30.16, Mecklenburg County, North Carolina",575100,325,0,0,0,0,0,0,0,0,7,0,0,10,0,0,0,0,0,0,0,42,53,168,45,0,0,0,0,0,4da8535b-fe60-4eeb-bfc9-38415accefb7,15405231.8237915,19721.8581009329
2952,37,119,004200,2,371190042002,Block Group 2,"Block Group 2, Census Tract 42, Mecklenburg County, North Carolina",77100,112,0,0,0,0,0,0,0,0,0,26,26,35,0,0,2,0,0,0,0,23,0,0,0,0,0,0,245,848,c2bb9853-474f-4405-a020-6fb99e161bbd,4789563.21313477,10242.8090810343
2953,37,119,005911,1,371190059111,Block Group 1,"Block Group 1, Census Tract 59.11, Mecklenburg County, North Carolina",474100,1137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,11,294,322,335,121,0,17,12,174,1648,3cc61d55-2780-47ba-9176-db19e3c1a25d,216603803.838989,62114.8787318041
2954,37,119,002701,3,371190027013,Block Group 3,"Block Group 3, Census Tract 27.01, Mecklenburg County, North Carolina",962100,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,8,33,16,15,19,149,1219,1c8c8277-0986-4911-b77a-6029d30d16aa,4902602.49291992,9624.98310790842
2955,37,119,005823,2,371190058232,Block Group 2,"Block Group 2, Census Tract 58.23, Mecklenburg County, North Carolina",321200,439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,156,172,43,41,0,0,0,0,126,1714,132824ba-634f-43bf-bb79-8d9a9137117c,31662949.8204956,25015.0496059673
2956,37,119,003902,2,371190039022,Block Group 2,"Block Group 2, Census Tract 39.02, Mecklenburg County, North Carolina",86500,141,0,0,0,0,0,0,0,0,0,26,17,42,8,21,11,8,8,0,0,0,0,0,0,0,0,0,444,759,3fa695ea-5c68-48ef-bc71-a66629ce1f26,16775753.7362061,24957.1636393498
2957,37,119,005511,1,371190055111,Block Group 1,"Block Group 1, Census Tract 55.11, Mecklenburg County, North Carolina",148800,180,0,0,0,0,0,0,0,0,0,0,0,0,0,29,64,58,11,0,0,11,0,0,7,0,0,0,213,1285,cbf2e0de-abed-4244-acf7-33afd0819b45,8229685.00708008,14219.9985402459
2958,37,119,005604,2,371190056042,Block Group 2,"Block Group 2, Census Tract 56.04, Mecklenburg County, North Carolina",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40214064-56ee-4226-837d-b2610c77a0a9,9425896.21490479,12416.3447788959
2959,37,119,001910,1,371190019101,Block Group 1,"Block Group 1, Census Tract 19.10, Mecklenburg County, North Carolina",212500,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,8,8,18,0,10,0,0,0,0,0,788,905,fcb0f192-2281-4c0b-9dea-4fd8965b55c7,10211848.3182373,20616.4059232495
2960,37,119,004500,3,371190045003,Block Group 3,"Block Group 3, Census Tract 45, Mecklenburg County, North Carolina",133800,107,9,0,0,0,0,0,0,0,0,0,0,16,0,8,58,0,0,3,0,7,6,0,0,0,0,0,231,819,39f67943-4a8d-44ab-a9e8-6274fb671caa,6800117.93334961,11087.0573856778
2961,37,119,001912,4,371190019124,Block Group 4,"Block Group 4, Census Tract 19.12, Mecklenburg County, North Carolina",148900,148,0,0,0,0,0,0,0,0,0,0,0,29,0,0,47,0,49,0,0,0,0,0,0,0,0,23,854,1068,51be645d-1093-4096-87c9-2b87627e2c93,7866503.9342041,12727.9766963079
2962,37,119,003016,1,371190030161,Block Group 1,"Block Group 1, Census Tract 30.16, Mecklenburg County, North Carolina",425200,279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,25,27,0,27,137,25,12,0,0,0,760,1285,30df0db0-1823-4688-869e-efecb16a4351,11337668.9162598,16866.0641660863
2963,37,119,005509,3,371190055093,Block Group 3,"Block Group 3, Census Tract 55.09, Mecklenburg County, North Carolina",137200,830,0,75,0,12,15,0,0,0,0,0,0,0,0,215,201,98,79,38,78,19,0,0,0,0,0,0,359,1436,3468a2ca-cf15-4342-8034-ee4247d08b3a,20529889.5411987,19600.5759337627
2964,37,119,003201,2,371190032012,Block Group 2,"Block Group 2, Census Tract 32.01, Mecklenburg County, North Carolina",222000,381,0,0,0,0,0,0,0,0,0,0,0,7,0,5,49,0,56,167,0,71,26,0,0,0,0,0,340,887,de7aed6d-acb9-4db7-b09c-da236a502d98,12826412.9768677,14856.3753844937
2965,37,119,005614,2,371190056142,Block Group 2,"Block Group 2, Census Tract 56.14, Mecklenburg County, North Carolina",204400,944,17,0,0,0,0,0,0,0,0,0,0,21,0,19,100,154,132,326,100,75,0,0,0,0,0,0,42,1550,538ed66e-8722-476d-a2d4-96d2e0f4a830,28413815.057373,27011.7317722066
2966,37,119,006108,1,371190061081,Block Group 1,"Block Group 1, Census Tract 61.08, Mecklenburg County, North Carolina",160100,728,0,0,0,0,0,0,0,0,0,0,0,0,30,116,138,199,88,151,0,6,0,0,0,0,0,0,183,1656,63dd2409-77a8-428a-80e2-5f4dc5403671,24258125.3752441,28739.4156434063
2967,37,119,005518,1,371190055181,Block Group 1,"Block Group 1, Census Tract 55.18, Mecklenburg County, North Carolina",226300,803,0,0,0,0,0,0,0,0,0,0,0,24,21,39,0,31,173,216,246,53,0,0,0,0,0,0,519,1465,c06f4922-7cf9-4985-a4d1-7c855f360052,32034415.3278809,26842.5335107098
2968,37,119,006203,1,371190062031,Block Group 1,"Block Group 1, Census Tract 62.03, Mecklenburg County, North Carolina",497000,418,0,0,0,16,0,0,0,0,0,0,0,0,16,0,18,15,0,0,12,100,33,64,53,72,0,19,29,0,70eaa693-9ec4-4144-92cc-3a4715211802,63472020.2467651,38761.1061597097
2969,37,119,002906,3,371190029063,Block Group 3,"Block Group 3, Census Tract 29.06, Mecklenburg County, North Carolina",764700,328,0,0,0,0,0,0,0,0,0,0,0,9,0,8,10,0,74,0,16,0,9,32,102,52,0,16,535,1414,df950cf4-87e2-4f8d-8535-b90d377b16fa,22237735.920166,23805.8463376741
2970,37,119,005520,1,371190055201,Block Group 1,"Block Group 1, Census Tract 55.20, Mecklenburg County, North Carolina",294600,1100,8,0,0,0,0,0,0,0,0,0,0,0,0,43,0,56,70,200,194,392,122,0,0,3,0,12,208,1965,c4bb4baa-0534-4562-ac44-359be6b80649,35512065.3143311,27111.9602349174
2971,37,119,001920,3,371190019203,Block Group 3,"Block Group 3, Census Tract 19.20, Mecklenburg County, North Carolina",150600,155,0,0,0,0,0,0,0,0,0,0,0,0,0,39,38,20,20,28,10,0,0,0,0,0,0,0,203,1191,4696da95-ef91-475e-959a-e67c46a8c0d3,5033422.29211426,10882.2861171303
2972,37,119,001300,2,371190013002,Block Group 2,"Block Group 2, Census Tract 13, Mecklenburg County, North Carolina",207700,144,0,0,0,10,0,0,0,0,28,0,0,0,9,9,10,0,0,39,11,8,9,11,0,0,0,0,329,796,489b761e-73f4-4573-a2ad-d8541427b32a,4981103.49493408,9149.82723433573
2973,37,119,003806,2,371190038062,Block Group 2,"Block Group 2, Census Tract 38.06, Mecklenburg County, North Carolina",76800,243,0,0,0,0,0,0,12,13,39,17,60,56,10,0,0,0,21,0,15,0,0,0,0,0,0,0,203,988,6ce0ed4b-9695-45e5-8362-d61fe14dd456,36563328.0790405,30252.408740524
2974,37,119,003807,1,371190038071,Block Group 1,"Block Group 1, Census Tract 38.07, Mecklenburg County, North Carolina",139300,210,6,0,0,0,0,0,0,0,14,14,13,0,11,8,68,0,0,42,34,0,0,0,0,0,0,0,214,1000,0b64676d-6b2e-4ecf-88df-71b895d0c0c9,23265692.416748,26257.4421027038
2975,37,119,003400,3,371190034003,Block Group 3,"Block Group 3, Census Tract 34, Mecklenburg County, North Carolina",808500,471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,43,13,0,102,156,116,0,0,192,1482,31d332cf-0a1f-44e8-9f9f-05b8b66e70f6,6901499.4609375,11115.3341949089
2976,37,119,006211,1,371190062111,Block Group 1,"Block Group 1, Census Tract 62.11, Mecklenburg County, North Carolina",427500,943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,72,300,326,235,0,0,0,0,317,1318,094b9f7a-8d3d-435c-9326-80568fead880,36885977.8849487,26149.7957154914
2977,37,119,005837,2,371190058372,Block Group 2,"Block Group 2, Census Tract 58.37, Mecklenburg County, North Carolina",467100,385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,15,62,108,157,0,0,0,0,396,1331,02c5c0b9-1524-4e2c-993a-f1dc210c9e81,15888002.6216431,18597.6202429028
2978,37,119,005605,1,371190056051,Block Group 1,"Block Group 1, Census Tract 56.05, Mecklenburg County, North Carolina",218500,343,0,0,0,0,0,0,0,0,0,0,0,0,0,38,17,43,42,85,23,0,95,0,0,0,0,0,911,1123,f51f8739-8091-4713-b505-112c9829c5f1,18446539.8585205,18204.3644085478
2979,37,119,006204,3,371190062043,Block Group 3,"Block Group 3, Census Tract 62.04, Mecklenburg County, North Carolina",568700,1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0,0,73,242,149,151,161,90,135,74,21,0,b8a3fe2f-3ef5-49a2-9664-754313cd832c,116343967.603333,51235.6816005351
2980,37,119,005812,2,371190058122,Block Group 2,"Block Group 2, Census Tract 58.12, Mecklenburg County, North Carolina",182300,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,29,0,0,0,0,0,0,0,0,0,1176,1190,ab4c1cbd-1066-4970-a6fd-3b4ef1f6c66c,67193182.447937,36150.1206370135
2981,37,119,005837,1,371190058371,Block Group 1,"Block Group 1, Census Tract 58.37, Mecklenburg County, North Carolina",286200,176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,65,43,27,0,0,0,0,0,695,1324,f496ce69-fcb0-46c7-93c9-c3e0547cbe2d,27630018.8453979,32147.7324365308
2982,37,119,005610,2,371190056102,Block Group 2,"Block Group 2, Census Tract 56.10, Mecklenburg County, North Carolina",149300,272,0,0,0,0,0,0,0,0,0,0,0,0,21,8,110,59,14,24,0,36,0,0,0,0,0,0,668,1104,0883d42c-9d8a-4e0d-87db-5e8ebbf298ca,12477697.520874,15904.7923444499
2983,37,119,005518,2,371190055182,Block Group 2,"Block Group 2, Census Tract 55.18, Mecklenburg County, North Carolina",192800,374,0,0,0,0,0,0,0,0,0,0,0,0,0,35,16,99,52,127,0,34,0,0,0,0,11,0,437,1234,5d34311c-bd79-40ab-b849-97d842605b4d,53567422.0579224,30567.9829823022
2984,37,119,004100,3,371190041003,Block Group 3,"Block Group 3, Census Tract 41, Mecklenburg County, North Carolina",313200,118,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,10,0,0,29,68,0,0,0,0,0,0,182,1315,51541bba-561a-4f27-9b8c-3592de4ee834,14049649.6582642,16298.6836118435
2985,37,119,002003,1,371190020031,Block Group 1,"Block Group 1, Census Tract 20.03, Mecklenburg County, North Carolina",306000,514,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,45,146,39,233,38,0,0,0,0,0,44,1479,af910921-69e0-44e4-8d2f-79e4524d95e6,14304001.0789185,21519.8769647832
2986,37,119,005522,2,371190055222,Block Group 2,"Block Group 2, Census Tract 55.22, Mecklenburg County, North Carolina",193300,203,0,0,0,0,0,0,0,0,0,0,4,0,14,0,38,0,62,51,34,0,0,0,0,0,0,0,905,1180,f12904bd-bdd1-4650-90d6-61be4a44f27a,11646835.2688599,16414.0521070256
2987,37,119,006406,2,371190064062,Block Group 2,"Block Group 2, Census Tract 64.06, Mecklenburg County, North Carolina",257100,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,43,0,42,102,22,33,12,0,0,0,0,25,0,4f751597-d5f5-4714-bc46-5c1388905d95,12048695.5078125,17100.7685453698
2988,37,119,000500,2,371190005002,Block Group 2,"Block Group 2, Census Tract 5, Mecklenburg County, North Carolina",266300,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,52,19,0,0,0,0,0,0,694,1366,58195b67-c1ae-41e2-8baa-0e94ed32486e,7227295.04907227,11847.3802714981
2989,37,119,002800,1,371190028001,Block Group 1,"Block Group 1, Census Tract 28, Mecklenburg County, North Carolina",1242400,322,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,25,47,76,71,78,0,0,5e897da5-f3eb-4188-ac4c-437d28883f6b,10440358.1231689,18125.465110651
2990,37,119,002003,5,371190020035,Block Group 5,"Block Group 5, Census Tract 20.03, Mecklenburg County, North Carolina",194600,218,0,0,0,0,0,0,0,0,0,0,11,10,23,16,0,13,46,28,0,46,0,0,25,0,0,0,498,613,9b261334-6f45-499e-b450-91b7bb205127,12244278.1119385,17523.7511435527
2991,37,119,003011,1,371190030111,Block Group 1,"Block Group 1, Census Tract 30.11, Mecklenburg County, North Carolina",367400,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,60,95,69,40,0,0,0,0,268,0,76e49661-aa5b-44f0-a84f-f2de02038892,14071322.0796509,15453.5060299425
2992,37,119,006209,2,371190062092,Block Group 2,"Block Group 2, Census Tract 62.09, Mecklenburg County, North Carolina",189000,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,76,13,0,9,0,0,0,0,0,0,991,1247,1b878a08-d517-4bef-8e46-fa040690c9a3,6579187.25170898,12768.6004713873
2993,37,119,004302,3,371190043023,Block Group 3,"Block Group 3, Census Tract 43.02, Mecklenburg County, North Carolina",67900,181,0,0,0,9,0,0,0,13,0,87,24,0,7,18,15,0,8,0,0,0,0,0,0,0,0,0,298,1056,1b58750c-0e3a-44fd-ad21-f05068e7f444,9951010.22686768,13974.886025589
2994,37,119,002904,3,371190029043,Block Group 3,"Block Group 3, Census Tract 29.04, Mecklenburg County, North Carolina",471100,449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,29,0,96,109,96,97,0,0,0,228,1278,81a455e7-091c-4789-a21c-739818dfd563,13587730.4092407,16332.4718251849
2995,37,119,001920,2,371190019202,Block Group 2,"Block Group 2, Census Tract 19.20, Mecklenburg County, North Carolina",142300,337,9,0,0,0,0,0,0,0,0,0,0,9,9,41,145,46,71,7,0,0,0,0,0,0,0,0,196,1150,d1a1c5fc-a05d-46ec-b86a-134358cd44f1,13038885.5770874,16909.5139872487
2996,37,119,005522,1,371190055221,Block Group 1,"Block Group 1, Census Tract 55.22, Mecklenburg County, North Carolina",183100,365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,60,48,98,0,26,26,0,0,0,0,0,248,1648,7973025e-7b9f-47c9-9a87-bcdc797cfeba,7347043.25854492,13657.1720914419
2997,37,119,001000,2,371190010002,Block Group 2,"Block Group 2, Census Tract 10, Mecklenburg County, North Carolina",363200,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,46,11,34,38,36,10,0,0,0,111,1241,bd924ef6-7504-493f-adca-16661d9305d6,4170230.93395996,8698.57325805559
2998,37,119,001911,1,371190019111,Block Group 1,"Block Group 1, Census Tract 19.11, Mecklenburg County, North Carolina",116300,386,0,0,0,0,0,0,0,0,0,34,0,22,37,153,75,29,30,6,0,0,0,0,0,0,0,0,161,1146,17e4bcab-edca-4e45-92e7-2115c19f99d8,10350567.0276489,15298.3685754968
2999,37,119,005706,1,371190057061,Block Group 1,"Block Group 1, Census Tract 57.06, Mecklenburg County, North Carolina",138100,605,0,0,0,0,16,0,0,0,0,0,0,34,42,187,45,98,0,75,43,39,0,26,0,0,0,0,131,1282,7b8bb826-9a24-495a-b7ff-95fe4b0b7368,31581713.6525879,26769.2549551213
3000,37,119,006405,2,371190064052,Block Group 2,"Block Group 2, Census Tract 64.05, Mecklenburg County, North Carolina",365700,769,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,41,96,76,246,153,124,23,0,0,0,302,1004,782b62e7-4337-48d3-ac72-47ebc7c4991b,94166046.9274292,46805.8840929322
3001,37,119,004500,2,371190045002,Block Group 2,"Block Group 2, Census Tract 45, Mecklenburg County, North Carolina",91400,222,0,0,0,0,0,0,0,32,33,0,9,35,14,38,12,30,15,4,0,0,0,0,0,0,0,0,167,977,c1f90561-5c53-41bf-adb1-97d64e4913a2,18710653.7677612,20479.0285587658
3002,37,119,005710,1,371190057101,Block Group 1,"Block Group 1, Census Tract 57.10, Mecklenburg County, North Carolina",132100,595,0,0,0,0,0,9,0,0,9,0,15,8,42,193,76,107,27,10,36,40,15,8,0,0,0,0,181,1242,81d34465-e2df-4ae3-9d82-e5bb203f3d5c,20340152.1046143,19823.0454382157
3003,37,119,002702,1,371190027021,Block Group 1,"Block Group 1, Census Tract 27.02, Mecklenburg County, North Carolina",1085600,697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,11,27,32,0,128,81,212,82,110,145,1386,55a3e907-ba3a-4c9a-af63-9dff45ff8173,17377503.4723511,18116.2113867499
3004,37,119,003011,3,371190030113,Block Group 3,"Block Group 3, Census Tract 30.11, Mecklenburg County, North Carolina",474000,824,19,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,165,262,219,96,29,0,0,39,0,8100a3f5-d3a5-44d5-9999-6857c7b61b9e,13766884.0318604,18158.0824467211
3005,37,119,005523,2,371190055232,Block Group 2,"Block Group 2, Census Tract 55.23, Mecklenburg County, North Carolina",143300,215,0,0,0,0,0,0,0,0,0,0,0,0,23,28,77,19,0,29,39,0,0,0,0,0,0,0,1115,1065,379d7502-3ba5-451b-9ab8-8d53fcc69364,16349286.5479126,17803.670699348
3006,37,119,003300,2,371190033002,Block Group 2,"Block Group 2, Census Tract 33, Mecklenburg County, North Carolina",290700,345,0,0,0,0,0,0,0,0,0,0,0,10,0,0,20,0,26,31,105,65,43,41,4,0,0,0,161,1126,19c0a401-14df-421d-a2ab-32092a8765f4,5790616.83276367,9796.50039400052
3007,37,119,004700,1,371190047001,Block Group 1,"Block Group 1, Census Tract 47, Mecklenburg County, North Carolina",256700,153,0,4,0,0,0,0,0,0,0,11,6,0,3,35,0,0,0,14,26,30,15,9,0,0,0,0,252,800,64f442cd-60bf-4fdd-8bca-54ccc12a6ff1,12118491.0335693,16434.631600399
3008,37,119,003204,2,371190032042,Block Group 2,"Block Group 2, Census Tract 32.04, Mecklenburg County, North Carolina",365500,403,0,0,0,0,0,0,0,0,0,0,0,0,0,15,14,0,12,59,0,155,107,30,11,0,0,0,250,1308,44e67ba3-6ea8-4c7d-9709-8b50f14c01ae,8551417.00354004,14410.4133073569
3009,37,119,005815,1,371190058151,Block Group 1,"Block Group 1, Census Tract 58.15, Mecklenburg County, North Carolina",424400,834,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,31,14,137,80,115,131,218,64,29,7,0,359,1327,fbd862bf-025c-42ca-8aca-4d74b6e1e202,45841391.6577148,31477.3316830545
3010,37,119,005845,2,371190058452,Block Group 2,"Block Group 2, Census Tract 58.45, Mecklenburg County, North Carolina",342300,642,0,25,0,0,0,0,0,0,0,0,0,0,0,9,0,14,0,59,129,201,41,152,12,0,0,0,464,1446,7dbda197-b9c9-4cb2-ba78-ad9a80ba8c39,41099477.9197998,33032.0956791936
3011,37,119,002002,3,371190020023,Block Group 3,"Block Group 3, Census Tract 20.02, Mecklenburg County, North Carolina",438000,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,0,13,15,55,121,20,69,0,0,0,134,1353,6fb78227-674d-4816-b92c-c7dfdac516ed,13286994.8084717,15803.4933072022
3012,37,119,001100,2,371190011002,Block Group 2,"Block Group 2, Census Tract 11, Mecklenburg County, North Carolina",422100,494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,53,61,106,95,136,37,0,0,0,167,1548,00c4b236-6fc0-4616-bd87-a4bd2574da43,10187298.3414307,13482.8965565238
3013,37,119,006302,3,371190063023,Block Group 3,"Block Group 3, Census Tract 63.02, Mecklenburg County, North Carolina",385500,1078,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,15,145,157,241,70,424,10,0,0,0,35,0,ddecc6b3-f10c-4467-8f13-4583e6e1a6c4,164611611.668152,62869.3547803799
3014,37,119,005200,1,371190052001,Block Group 1,"Block Group 1, Census Tract 52, Mecklenburg County, North Carolina",97400,122,0,0,9,0,0,0,0,0,0,4,4,15,39,0,0,12,0,10,8,18,0,3,0,0,0,0,69,786,010241c8-cb87-48d8-8e73-03831acd9042,8748111.27209473,13841.2973304058
3015,37,119,005717,3,371190057173,Block Group 3,"Block Group 3, Census Tract 57.17, Mecklenburg County, North Carolina",215400,1022,0,0,0,0,0,0,60,0,0,0,0,0,0,51,118,92,103,282,214,88,4,10,0,0,0,0,156,1598,87017ce1-77cc-4ab7-a0b7-0b858d62c522,43883948.9126587,31178.2984429802
3016,37,119,005847,2,371190058472,Block Group 2,"Block Group 2, Census Tract 58.47, Mecklenburg County, North Carolina",442000,536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,37,160,157,130,47,0,0,0,280,1605,bb91ef66-8c38-4dfa-b973-5556d3094a1f,26063979.0039063,20807.7755810609
3017,37,119,005848,1,371190058481,Block Group 1,"Block Group 1, Census Tract 58.48, Mecklenburg County, North Carolina",453500,742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,34,57,25,174,129,261,34,16,0,0,79,2275,85b31b48-4173-4ff0-9953-c9f0e5231647,28159153.281311,27016.5471724395
3018,37,119,006105,1,371190061051,Block Group 1,"Block Group 1, Census Tract 61.05, Mecklenburg County, North Carolina",182500,761,0,0,0,13,0,0,0,0,4,0,6,6,0,44,134,143,102,205,67,34,0,3,0,0,0,0,319,1482,be650988-6c31-4457-9f92-87e088b53726,82469652.7406006,43114.0378784524
3019,37,119,003109,1,371190031091,Block Group 1,"Block Group 1, Census Tract 31.09, Mecklenburg County, North Carolina",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1089,1152,8b91847d-588a-4048-b424-95d503611e8b,5838491.63519287,11934.2064522827
3020,37,119,003806,3,371190038063,Block Group 3,"Block Group 3, Census Tract 38.06, Mecklenburg County, North Carolina",83300,33,0,0,0,0,0,0,0,0,0,12,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1145,1290,8e1af5b8-b6a4-4447-8592-c2f8ebd2375e,12117029.3765259,16886.3302161294
3021,37,119,006006,1,371190060061,Block Group 1,"Block Group 1, Census Tract 60.06, Mecklenburg County, North Carolina",117000,906,0,0,0,0,0,0,0,0,13,16,26,96,107,287,131,203,13,14,0,0,0,0,0,0,0,0,199,1196,85ec377d-1c04-4435-8b05-73deaf3cb560,27128672.7304077,26685.5507578177
3022,37,119,005841,2,371190058412,Block Group 2,"Block Group 2, Census Tract 58.41, Mecklenburg County, North Carolina",,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,367,1413,6ceb89f6-dbbb-43b0-a562-314f463234e8,3574727.45446777,11485.6262987311
3023,37,119,004900,1,371190049001,Block Group 1,"Block Group 1, Census Tract 49, Mecklenburg County, North Carolina",112500,176,0,0,0,4,0,0,0,0,0,8,0,5,23,96,14,5,0,16,0,5,0,0,0,0,0,0,75,730,380175f3-df3c-4140-a78a-92c90453deb2,9489828.25054932,12506.2768011764
3024,37,119,001801,1,371190018011,Block Group 1,"Block Group 1, Census Tract 18.01, Mecklenburg County, North Carolina",,11,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,0,177,879,6c584fd1-5276-466f-9f95-ede8bd9a7c39,7916016.4364624,13458.1959397302
3025,37,119,005524,5,371190055245,Block Group 5,"Block Group 5, Census Tract 55.24, Mecklenburg County, North Carolina",167500,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,114,44,15,0,0,0,0,0,0,0,0,543,1162,fd3564d1-a389-4b8e-958b-06418c06c7ce,56785572.3563843,35133.1458482141
3026,37,119,005830,1,371190058301,Block Group 1,"Block Group 1, Census Tract 58.30, Mecklenburg County, North Carolina",166100,463,0,0,0,0,0,8,0,0,24,14,21,13,15,8,36,144,77,68,27,0,0,0,0,8,0,0,188,1052,2cbb69f0-8fea-4796-ae3f-dd9706932d5c,13652437.2433472,19736.7408951523
3027,37,119,002002,1,371190020021,Block Group 1,"Block Group 1, Census Tract 20.02, Mecklenburg County, North Carolina",418300,716,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,21,127,168,142,171,17,54,0,0,143,0,166ccb5d-f48f-4255-bf21-59ed4e5097a9,21406571.382019,21282.4458608733
3028,37,119,002200,1,371190022001,Block Group 1,"Block Group 1, Census Tract 22, Mecklenburg County, North Carolina",462300,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,27,146,30,47,0,0,0,442,1219,81c81df9-0b1c-4986-b05e-072392f2f423,11343296.0516357,15046.7179273149
3029,37,119,002903,2,371190029032,Block Group 2,"Block Group 2, Census Tract 29.03, Mecklenburg County, North Carolina",1518100,434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,8,0,15,5,173,117,105,0,0,14014535-21e0-47c2-90cf-017c9defcd3c,23879958.1530151,21160.607101008
3030,37,119,002701,1,371190027011,Block Group 1,"Block Group 1, Census Tract 27.01, Mecklenburg County, North Carolina",866900,273,0,0,0,0,0,0,0,0,0,0,8,0,0,8,9,9,33,9,9,22,8,7,31,78,18,24,18,0,33e25701-e903-430c-81e5-12ccddc3c680,4443510.84973145,9839.65396811238
3031,37,119,003012,2,371190030122,Block Group 2,"Block Group 2, Census Tract 30.12, Mecklenburg County, North Carolina",370900,782,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,7,29,123,309,263,38,0,0,0,0,372,1099,5e0fa6de-0e6a-45d9-b235-5a6ecc9cf1d3,16259771.2362061,17041.4223255337
3032,37,119,001918,3,371190019183,Block Group 3,"Block Group 3, Census Tract 19.18, Mecklenburg County, North Carolina",80400,65,0,0,0,0,0,0,0,12,9,0,11,12,10,0,0,0,11,0,0,0,0,0,0,0,0,0,456,983,0a01ab1b-ccde-4988-abdc-0c698db4335c,6150733.16473389,9816.55750799144
3033,37,119,001702,3,371190017023,Block Group 3,"Block Group 3, Census Tract 17.02, Mecklenburg County, North Carolina",185000,250,0,0,0,0,0,0,8,0,0,0,8,0,0,5,35,57,30,73,24,10,0,0,0,0,0,0,113,1119,b1059d60-5bb1-4905-96c8-20a1f1f95ec5,7166614.11645508,13357.5913005519
